uprn,house name,house number,street,licence start,licence expiry,permitted no of occupiers,address,postcode,licence type,licence reference number
100032000000,,139, Ashby Road,08/02/2021,16/12/2025,0, Loughborough, LE11 3AD,Mandatory HMO licence,CBC-818109298615
100030000000,,59, Leopold Street,18/07/2024,17/07/2029,6, Loughborough, LE11 5DN,Mandatory HMO licence,CBC-820599119813
100030000000,,25, Edward Street,07/03/2024,06/03/2029,5, Loughborough, LE11 1QF,Mandatory HMO licence,CBC-823134056474
10004000810,,2, Adam Dale,18/12/2023,17/12/2028,5, Loughborough, LE11 3HD,Mandatory HMO licence,CBC-823805132952
10023776675,Flat 28 Block C, The Holt ,Holt Drive,21/02/2024,20/02/2029,6,, LE11 3JB,Mandatory HMO licence,CBC-824245857655
100030000000,,38, Royland Road,26/04/2024,25/04/2029,5, Loughborough, LE11 2EH,Mandatory HMO licence,CBC-825043506571
100030000000,,59, William Street,16/07/2024,15/07/2029,6, Loughborough, LE11 3BX,Mandatory HMO licence,CBC-825311542327
100030000000,,55, Garendon Road,27/02/2024,26/02/2029,5, Loughborough, LE11 4QB,Mandatory HMO licence,CBC-825350282568
100030000000,,62, Oxford Street,12/11/2023,11/11/2028,6, Loughborough, LE11 5DR,Mandatory HMO licence,CBC-826158027084
100030000000,,121, Herrick Road,26/09/2024,25/09/2029,5, Loughborough, LE11 2BS,Mandatory HMO licence,CBC-829003996456
10013597564,Room 17, Chestnut Lodge 188a, Ashby Road,06/06/2024,05/06/2029,8,, LE11 3AG,Mandatory HMO licence,CBC-829191574668
100030000000,,3, Cotswold Close,26/04/2022,25/04/2027,0, Loughborough, LE11 3AN,Mandatory HMO licence,CBC-830099750216
10023776688,Flat 42 Block E, The Holt ,Holt Drive,27/11/2024,26/11/2029,6,, LE11 3JB,Mandatory HMO licence,CBC-830661832961
10023776785,Block P First Floor, Harry French Court ,Ashby Road,03/09/2024,02/09/2029,6,, LE11 3UN,Mandatory HMO licence,CBC-831543588748
10004000206,,72, William Street,21/11/2024,20/11/2029,6, Loughborough, LE11 3BZ,Mandatory HMO licence,CBC-831925056769
100030000000,,52, Granville Street,04/12/2020,24/07/2025,0, Loughborough, LE11 3BN,Mandatory HMO licence,CBC-832110033201
100030000000,,4, Westfield Drive,16/04/2024,15/04/2029,6, Loughborough, LE11 3QL,Mandatory HMO licence,CBC-832268951089
100030000000,,57, Gracedieu Road,11/04/2024,10/04/2029,6, Loughborough, LE11 4QF,Mandatory HMO licence,CBC-832371713961
100030000000,,35, Paget Street,15/04/2025,14/04/2030,5, Loughborough, LE11 5DS,Mandatory HMO licence,CBC-832626313873
100030000000,,Essex Lodge 194, Ashby Road,11/01/2024,14/09/2028,15, Loughborough, LE11 3AG,Mandatory HMO licence,CBC-833629284536
100030000000,,37, Storer Road,07/09/2023,13/11/2027,5, Loughborough, LE11 5EH,Mandatory HMO licence,CBC-834720457534
100030000000,,23, Fearon Street,27/11/2024,26/11/2029,6, Loughborough, LE11 5DG,Mandatory HMO licence,CBC-834856707724
10008151676,,47, Goods Yard Close,27/07/2023,11/10/2027,5, Loughborough, LE11 5EB,Mandatory HMO licence,CBC-837192127208
100030000000,,71, Storer Road,09/04/2024,08/04/2029,5, Loughborough, LE11 5EH,Mandatory HMO licence,CBC-838516087002
100030000000,,14, Grange Street,12/03/2021,11/03/2026,0, Loughborough, LE11 1QG,Mandatory HMO licence,CBC-838916029814
100030000000,,1, Oliver Road,10/10/2023,09/10/2028,7, Loughborough, LE11 2BZ,Mandatory HMO licence,CBC-842786666655
100032000000,,35, Granby Street,04/11/2024,03/11/2029,9, Loughborough, LE11 3DU,Mandatory HMO licence,CBC-843188105996
10013598390,,20, Radmoor Road,25/03/2024,24/03/2029,6, Loughborough, LE11 3BS,Mandatory HMO licence,CBC-846692778797
100030000000,,155, Meadow Lane,09/05/2024,08/05/2029,12, Loughborough, LE11 1JX,Mandatory HMO licence,CBC-847720656596
10004000057,,4, Towles Mill Queens Road,06/09/2023,05/09/2028,7, Loughborough, LE11 1GG,Mandatory HMO licence,CBC-848808809747
100030000000,,27, Fearon Street,30/11/2023,05/03/2028,6, Loughborough, LE11 5DG,Mandatory HMO licence,CBC-849582907047
100030000000,,22, Coniston Crescent,26/03/2024,25/03/2029,5, Loughborough, LE11 3RH,Mandatory HMO licence,CBC-849724703059
100030000000,,180, Hermitage Road,26/03/2024,25/03/2029,6, Loughborough, LE11 4PF,Mandatory HMO licence,CBC-855500049575
100030000000,,15, Curzon Street,14/11/2024,13/11/2029,5, Loughborough, LE11 3BQ,Mandatory HMO licence,CBC-855899629291
100030000000,,40, Royland Road,14/03/2024,13/03/2029,6, Loughborough, LE11 2EH,Mandatory HMO licence,CBC-856881732422
100030000000,,457, New Ashby Road,05/03/2024,04/03/2029,5, Loughborough, LE11 4EU,Mandatory HMO licence,CBC-857230019468
100030000000,,122, Park Road,07/08/2023,06/09/2026,6, Loughborough, LE11 2HH,Mandatory HMO licence,CBC-857689231281
100030000000,,54, Broad Street,20/06/2024,19/06/2029,6, Loughborough, LE11 5AB,Mandatory HMO licence,CBC-858489466305
10013598074,New Block M Ground Floor Flat 1, William Morris Hall ,Ashby Road,23/12/2024,22/12/2029,5,, LE11 3TQ,Mandatory HMO licence,CBC-859021114655
10023776033,,Flat 3, Great Central Road,27/02/2025,26/02/2030,6, Loughborough, LE11 1RW,Mandatory HMO licence,CBC-861359226972
100030000000,,180, Ashby Road,07/03/2024,06/03/2029,6, Loughborough, LE11 3AG,Mandatory HMO licence,CBC-861368089226
100030000000,,66, Frederick Street,23/02/2024,22/02/2029,6, Loughborough, LE11 3BJ,Mandatory HMO licence,CBC-861685236614
10095777311,,27, Willow Close,20/08/2024,19/08/2029,5, Leicester, LE4 8PS,Mandatory HMO licence,CBC-863315368165
100030000000,,94, Paget Street,17/01/2024,30/05/2028,5, Loughborough, LE11 5DT,Mandatory HMO licence,CBC-864251677438
100030000000,,138, Forest Road,30/04/2021,29/04/2026,0, Loughborough, LE11 3NR,Mandatory HMO licence,CBC-864567109966
100030000000,,100, Leopold Street,10/06/2020,10/06/2025,0, Loughborough, LE11 5DW,Mandatory HMO licence,CBC-864679674470
100030000000,,81, Empress Road,31/03/2021,30/03/2026,0, Loughborough, LE11 1RH,Mandatory HMO licence,CBC-864725422113
100030000000,,56, Gracedieu Road,11/04/2024,10/04/2029,6, Loughborough, LE11 4QG,Mandatory HMO licence,CBC-865956546899
10023776781,Block K First Floor, Harry French Court ,Ashby Road,11/06/2024,10/06/2029,6,, LE11 3UN,Mandatory HMO licence,CBC-866674372009
100030000000,,8, Caldwell Street,29/02/2024,28/02/2029,5, Loughborough, LE11 3BB,Mandatory HMO licence,CBC-867751685584
10008151651,,7, Wheel Tappers Way,16/12/2021,09/08/2026,0, Loughborough, LE11 5EA,Mandatory HMO licence,CBC-869048230827
100030000000,,12, Beacon Road,09/01/2025,08/01/2030,6, Loughborough, LE11 2BQ,Mandatory HMO licence,CBC-869070459494
10095777314,,30, Willow Close,20/08/2024,19/08/2029,5, Leicester, LE4 8PS,Mandatory HMO licence,CBC-870483986022
100030000000,,6, Burleigh Road,12/03/2024,11/03/2029,6, Loughborough, LE11 3BA,Mandatory HMO licence,CBC-870595553928
100030000000,,13, Shelthorpe Road,10/05/2023,01/03/2027,6, Loughborough, LE11 2PB,Mandatory HMO licence,CBC-871547825272
100030000000,,30, Arthur Street,07/09/2023,30/10/2027,6, Loughborough, LE11 3AY,Mandatory HMO licence,CBC-871711308505
100030000000,,60, Frederick Street,23/02/2024,22/02/2029,6, Loughborough, LE11 3BJ,Mandatory HMO licence,CBC-872266300801
100030000000,,70, Frederick Street,23/10/2023,22/10/2028,6, Loughborough, LE11 3BJ,Mandatory HMO licence,CBC-872494380727
100030000000,,16, Paget Street,24/08/2023,23/08/2028,5, Loughborough, LE11 5DS,Mandatory HMO licence,CBC-873054602248
10004000746,,64, Kingfisher Way,20/07/2023,17/12/2027,5, Loughborough, LE11 3NF,Mandatory HMO licence,CBC-873265656537
100030000000,,26, Radmoor Road,07/09/2023,19/12/2027,5, Loughborough, LE11 3BS,Mandatory HMO licence,CBC-877658458426
100030000000,,133, Knightthorpe Road,12/04/2024,11/04/2029,8, Loughborough, LE11 5JR,Mandatory HMO licence,CBC-878824861038
10013597471,Room 25, Cedar Lodge 186a, Ashby Road,03/09/2024,02/09/2029,8,, LE11 3AG,Mandatory HMO licence,CBC-880158113694
100030000000,,24, Coniston Crescent,28/05/2024,27/05/2029,6, Loughborough, LE11 3RH,Mandatory HMO licence,CBC-880331919655
10023776235,,Flat 1097, Melton Road,21/03/2024,20/03/2029,6,, LE7 2JS,Mandatory HMO licence,CBC-881409133131
100030000000,,132, Maple Road South,17/10/2024,16/10/2029,6, Loughborough, LE11 2JR,Mandatory HMO licence,CBC-882807238202
100030000000,,18, Great Central Road,08/06/2023,17/09/2027,6, Loughborough, LE11 1RW,Mandatory HMO licence,CBC-883371972213
10091073973,Block Ee, William Morris Hall ,Ashby Road,26/12/2024,25/12/2029,5,, LE11 3TQ,Mandatory HMO licence,CBC-884034886646
100030000000,,28, Shakespeare Street,20/07/2022,23/02/2027,0, Loughborough, LE11 1QQ,Mandatory HMO licence,CBC-885156128132
10023775312,Somerton House, William Morris Hall ,Ashby Road,16/05/2024,15/05/2029,11,, LE11 3TQ,Mandatory HMO licence,CBC-887048424587
100030000000,,41, York Road,05/07/2022,15/03/2027,0, Loughborough, LE11 3DA,Mandatory HMO licence,CBC-887749418139
100030000000,,17, York Road,27/07/2023,02/02/2027,6, Loughborough, LE11 3DA,Mandatory HMO licence,CBC-888039705447
100030000000,,238, Alan Moss Road,11/04/2024,10/04/2029,6, Loughborough, LE11 4LZ,Mandatory HMO licence,CBC-890444278532
100030000000,,98, Derby Road,25/03/2022,24/03/2027,0, Loughborough, LE11 5AG,Mandatory HMO licence,CBC-894182607500
10013597062,Block C First Floor Room 1, William Morris Hall ,John Phillips Close,18/12/2024,17/12/2029,7,, LE11 3TQ,Mandatory HMO licence,CBC-894899518960
100030000000,,89, Toothill Road,20/07/2023,07/09/2027,6, Loughborough, LE11 1PN,Mandatory HMO licence,CBC-895817227861
100030000000,,76, Derby Road,08/12/2023,28/03/2028,6, Loughborough, LE11 5BX,Mandatory HMO licence,CBC-895861900667
10070069926,Flat 2, Waterways 27, Derby Road,19/02/2024,18/02/2029,5, Loughborough, LE11 5AP,Mandatory HMO licence,CBC-896964051943
100030000000,,2, Granville Street,19/02/2024,18/02/2029,5, Loughborough, LE11 3BN,Mandatory HMO licence,CBC-898346942684
100030000000,,36, Arthur Street,04/01/2024,30/09/2028,5, Loughborough, LE11 3AY,Mandatory HMO licence,CBC-899855345816
10004000712,,21, Kingfisher Way,13/09/2023,21/01/2028,6, Loughborough, LE11 3NF,Mandatory HMO licence,CBC-900167899476
100030000000,,34, Herbert Street,15/02/2022,14/02/2027,0, Loughborough, LE11 1NX,Mandatory HMO licence,CBC-900513087279
10070069949,Flat 8, Waterways 29, Derby Road,28/05/2024,27/05/2029,6, Loughborough, LE11 5AP,Mandatory HMO licence,CBC-902640797086
10013598090,New Block M Second Floor Flat 1, William Morris Hall ,Ashby Road,26/12/2024,25/12/2029,5,, LE11 3TQ,Mandatory HMO licence,CBC-902847621053
100032000000,,Condor Mansion 198, Ashby Road,19/04/2024,18/04/2029,5, Loughborough, LE11 3AG,Mandatory HMO licence,CBC-903377667260
100030000000,,134, Leopold Street,07/09/2023,29/10/2027,5, Loughborough, LE11 5DW,Mandatory HMO licence,CBC-904067200366
100030000000,,10, Broad Street,15/02/2022,06/10/2026,0, Loughborough, LE11 5AB,Mandatory HMO licence,CBC-906472316031
100030000000,,61, Storer Road,20/12/2023,08/05/2028,6, Loughborough, LE11 5EH,Mandatory HMO licence,CBC-909406308823
100030000000,,85, Storer Road,08/10/2023,07/10/2028,5, Loughborough, LE11 5EH,Mandatory HMO licence,CBC-909882077589
10013597857,Gimson House Flat 34, William Morris Hall ,Ashby Road,10/12/2024,09/12/2029,5,, LE11 3TQ,Mandatory HMO licence,CBC-910301017583
100030000000,,34a, Oxford Street,17/05/2024,16/05/2029,5, Loughborough, LE11 5DR,Mandatory HMO licence,CBC-912141384074
100030000000,,7, Rectory Road,02/08/2021,28/06/2026,5, Loughborough, LE11 1PL,Mandatory HMO licence,CBC-913090187036
100030000000,,7, Sharpley Road,07/09/2023,06/09/2028,5, Loughborough, LE11 4PJ,Mandatory HMO licence,CBC-919582326946
100030000000,,28, Gladstone Street,16/02/2024,15/02/2029,5, Loughborough, LE11 1NS,Mandatory HMO licence,CBC-919762941943
100030000000,,4, Burleigh Road,14/02/2024,13/02/2029,6, Loughborough, LE11 3BA,Mandatory HMO licence,CBC-922369509435
100030000000,,9, Caldwell Street,21/03/2024,20/03/2029,5, Loughborough, LE11 3BB,Mandatory HMO licence,CBC-922685533288
100030000000,,19, Burleigh Road,12/09/2024,11/09/2029,7, Loughborough, LE11 3BA,Mandatory HMO licence,CBC-923365623625
100030000000,,59, Braddon Road,04/03/2025,03/03/2030,5, Loughborough, LE11 5YY,Mandatory HMO licence,CBC-924339195414
10091073970,Block Bb, William Morris Hall ,Ashby Road,30/12/2024,29/12/2029,5,, LE11 3TQ,Mandatory HMO licence,CBC-924923524600
100030000000,,26, Arthur Street,10/10/2023,09/10/2028,6, Loughborough, LE11 3AY,Mandatory HMO licence,CBC-926310804181
10013597886,Ling House Flat 5, William Morris Hall ,Ashby Road,27/11/2024,26/11/2029,5,, LE11 3TQ,Mandatory HMO licence,CBC-927428599686
10004001116,Bill Rock House ,,Packe Street,09/10/2024,08/10/2029,6, Loughborough, LE11 3EZ,Mandatory HMO licence,CBC-927834260132
100030000000,,62, Granville Street,17/03/2021,16/03/2026,0, Loughborough, LE11 3BN,Mandatory HMO licence,CBC-927999758220
10013597856,Gimson House Flat 33, William Morris Hall ,Ashby Road,21/11/2024,20/11/2029,5,, LE11 3TQ,Mandatory HMO licence,CBC-928179250809
100030000000,,20, Oaklands Avenue,12/04/2024,11/04/2029,5, Loughborough, LE11 3JF,Mandatory HMO licence,CBC-928903592697
10023775600,Block D, Kingfisher Halls,Kingfisher Way,21/09/2023,15/08/2027,21, Loughborough, LE11 3FA,Mandatory HMO licence,CBC-930275168597
100030000000,,255, Forest Road,15/07/2024,14/07/2029,7, Loughborough, LE11 3HT,Mandatory HMO licence,CBC-930528825218
100030000000,,43, Fearon Street,26/03/2024,25/03/2029,5, Loughborough, LE11 5DG,Mandatory HMO licence,CBC-931422354184
100030000000,,211, Derby Road,14/12/2020,14/12/2025,0, Loughborough, LE11 5HJ,Mandatory HMO licence,CBC-931540760633
100030000000,Gladstone Cottage,117, Leopold Street,11/04/2024,10/04/2029,6, Loughborough, LE11 5DW,Mandatory HMO licence,CBC-931644555028
100030000000,,39, York Road,20/07/2022,23/02/2027,0, Loughborough, LE11 3DA,Mandatory HMO licence,CBC-931761975476
100030000000,,59, Oxford Street,03/01/2024,02/01/2029,5, Loughborough, LE11 5DP,Mandatory HMO licence,CBC-932050631562
10023776747,West Grove Flat 2, Harry French Court ,Ashby Road,03/09/2024,02/09/2029,6,, LE11 3UN,Mandatory HMO licence,CBC-932246276800
100030000000,,46, Old Ashby Road,14/02/2024,13/02/2029,5, Loughborough, LE11 4PG,Mandatory HMO licence,CBC-933217943706
100030000000,,67, Frederick Street,03/04/2024,02/04/2029,6, Loughborough, LE11 3BH,Mandatory HMO licence,CBC-938851976745
10070069933,Flat 9, Waterways 27, Derby Road,19/02/2024,18/02/2029,5, Loughborough, LE11 5AP,Mandatory HMO licence,CBC-939590040747
10023776776,Block E First Floor, Harry French Court ,Ashby Road,03/09/2024,02/09/2029,6,, LE11 3UN,Mandatory HMO licence,CBC-939822408756
100030000000,,23, York Road,22/06/2023,28/10/2027,7, Loughborough, LE11 3DA,Mandatory HMO licence,CBC-940810160796
100030000000,,31, Curzon Street,28/03/2024,27/03/2029,7, Loughborough, LE11 3BQ,Mandatory HMO licence,CBC-941131847128
10070069919,Flat 4, Waterways 23, Derby Road,20/02/2024,19/02/2029,6, Loughborough, LE11 5AP,Mandatory HMO licence,CBC-941465231339
10023776665,Flat 18 Block B, The Holt ,Holt Drive,21/02/2024,20/02/2029,6,, LE11 3JB,Mandatory HMO licence,CBC-941485139630
100030000000,,10, Tennyson Road,11/04/2024,10/04/2029,6, Loughborough, LE11 4LE,Mandatory HMO licence,CBC-942738172123
100030000000,,49, Arthur Street,12/09/2024,11/09/2029,6, Loughborough, LE11 3AY,Mandatory HMO licence,CBC-943112695078
100030000000,,22, Carington Street,19/03/2021,18/03/2026,9, Loughborough, LE11 5NF,Mandatory HMO licence,CBC-943374747594
100030000000,,39a, Rosebery Street,27/07/2023,26/07/2028,5, Loughborough, LE11 5DX,Mandatory HMO licence,CBC-943859053387
10023776656,Flat 9 Block A, The Holt ,Holt Drive,27/11/2024,26/11/2029,6,, LE11 3JB,Mandatory HMO licence,CBC-944954889470
10091073974,Block Ff, William Morris Hall ,Ashby Road,27/11/2024,26/11/2029,6,, LE11 3TQ,Mandatory HMO licence,CBC-945053936771
100030000000,,35, Granville Street,24/10/2024,23/10/2029,6, Loughborough, LE11 3BL,Mandatory HMO licence,CBC-945931233266
100030000000,,12, Squirrel Way,26/03/2024,25/03/2029,6, Loughborough, LE11 3GP,Mandatory HMO licence,CBC-946573891765
100030000000,,79, Westfield Drive,20/06/2024,19/06/2029,6, Loughborough, LE11 3QJ,Mandatory HMO licence,CBC-947393822422
100030000000,,79, Storer Road,19/07/2022,20/12/2026,0, Loughborough, LE11 5EH,Mandatory HMO licence,CBC-947643859803
100030000000,,28, Royland Road,09/03/2022,08/03/2027,0, Loughborough, LE11 2EH,Mandatory HMO licence,CBC-948603590762
100030000000,,13, Burleigh Road,30/07/2024,29/07/2029,6, Loughborough, LE11 3BA,Mandatory HMO licence,CBC-948653624250
100030000000,,59, Storer Road,07/07/2021,06/07/2026,0, Loughborough, LE11 5EH,Mandatory HMO licence,CBC-949598690234
100030000000,,145, Hermitage Road,28/03/2024,27/03/2029,5, Loughborough, LE11 4PB,Mandatory HMO licence,CBC-949776775659
10023776769,Block O Ground Floor, Harry French Court ,Ashby Road,03/09/2024,02/09/2029,6,, LE11 3UN,Mandatory HMO licence,CBC-950033365669
100030000000,,69, Rydal Avenue,25/04/2024,24/04/2029,6, Loughborough, LE11 3RU,Mandatory HMO licence,CBC-950409454285
100030000000,,Condor Castle 196, Ashby Road,19/04/2024,18/04/2029,8, Loughborough, LE11 3AG,Mandatory HMO licence,CBC-950932923057
10070069932,Flat 8, Waterways 27, Derby Road,19/02/2024,18/02/2029,5, Loughborough, LE11 5AP,Mandatory HMO licence,CBC-951377102419
100030000000,,31, Paget Street,10/03/2021,09/03/2026,0, Loughborough, LE11 5DS,Mandatory HMO licence,CBC-951776205761
10095777207,Flat 2,37, Radmoor Road,14/10/2023,13/10/2028,5, Loughborough, LE11 3BP,Mandatory HMO licence,CBC-956153978210
100030000000,,8, Arthur Street,14/02/2023,14/06/2027,0, Loughborough, LE11 3AY,Mandatory HMO licence,CBC-957056157687
100030000000,,85, Leopold Street,16/04/2021,30/12/2025,0, Loughborough, LE11 5DN,Mandatory HMO licence,CBC-960466906188
100030000000,,106, Limehurst Avenue,25/03/2024,24/03/2029,6, Loughborough, LE11 1PF,Mandatory HMO licence,CBC-962601132027
100030000000,,178, Ashby Road,26/04/2024,25/04/2029,6, Loughborough, LE11 3AG,Mandatory HMO licence,CBC-962746650272
100030000000,,69, Nanpantan Road,11/04/2024,10/04/2029,6, Loughborough, LE11 3ST,Mandatory HMO licence,CBC-963188104526
10023776787,Block R First Floor, Harry French Court ,Ashby Road,03/09/2024,02/09/2029,6,, LE11 3UN,Mandatory HMO licence,CBC-963555300639
100030000000,,9, Radmoor Road,30/05/2024,29/05/2029,6, Loughborough, LE11 3BP,Mandatory HMO licence,CBC-967074073894
100030000000,,107, Derby Road,23/05/2024,22/05/2029,5, Loughborough, LE11 5AE,Mandatory HMO licence,CBC-968565255973
10023776754,West Grove Flat 9, Harry French Court ,Ashby Road,03/09/2024,02/09/2029,6,, LE11 3UN,Mandatory HMO licence,CBC-968716857480
10070069945,Flat 4, Waterways 29, Derby Road,19/02/2024,18/02/2029,6, Loughborough, LE11 5AP,Mandatory HMO licence,CBC-969342889604
10013597041,Block B First Floor Room 1, William Morris Hall ,John Phillips Close,10/12/2024,09/12/2029,7,, LE11 3TQ,Mandatory HMO licence,CBC-971364752334
10070069929,Flat 5, Waterways 27, Derby Road,20/02/2024,19/02/2029,5, Loughborough, LE11 5AP,Mandatory HMO licence,CBC-971465669387
100030000000,,171, Forest Road,15/04/2025,14/04/2030,5, Loughborough, LE11 3HS,Mandatory HMO licence,CBC-972545274532
100030000000,,120, Herrick Road,16/04/2024,15/04/2029,5, Loughborough, LE11 2BU,Mandatory HMO licence,CBC-973456583422
10013597090,Block D Second Floor Room 1, William Morris Hall ,John Phillips Close,10/12/2024,09/12/2029,7,, LE11 3TQ,Mandatory HMO licence,CBC-973879646564
10008151664,,23, Goods Yard Close,16/05/2024,15/05/2029,5, Loughborough, LE11 5EB,Mandatory HMO licence,CBC-975252361240
10023776761,Block E Ground Floor, Harry French Court ,Ashby Road,10/06/2024,09/06/2029,6,, LE11 3UN,Mandatory HMO licence,CBC-975282166520
100030000000,,12, Royland Road,16/01/2025,15/01/2030,6, Loughborough, LE11 2EH,Mandatory HMO licence,CBC-976766197394
100030000000,,94, Holt Drive,19/02/2024,18/02/2029,6, Loughborough, LE11 3JA,Mandatory HMO licence,CBC-981003925997
10070069917,Flat 2, Waterways 23, Derby Road,20/02/2024,19/02/2029,5, Loughborough, LE11 5AP,Mandatory HMO licence,CBC-981163628841
