Licence type,Licence reference number,Property address,UPRN,Licence start date,Licence end date,Maximum permitted occupants
Additional HMO licence,CBC-015863125900,"22, York Road, Loughborough, LE11 3DA",1.0003E+11,26/02/2024,25/02/2029,4
Additional HMO licence,CBC-182017187870,"41, William Street, Loughborough, LE11 3BX",1.0003E+11,08/01/2024,07/01/2029,4
Additional HMO licence,CBC-466938601697,"54, Kingfisher Way, Loughborough, LE11 3NF",10004000741,20/03/2024,19/03/2029,4
Additional HMO licence,CBC-147493233218,"5, Moorhen Way, Loughborough, LE11 3HH",10004000767,28/02/2024,27/02/2029,4
Additional HMO licence,CBC-275561007702,"7, Moorhen Way, Loughborough, LE11 3HH",10004000769,05/12/2024,04/12/2029,4
Additional HMO licence,CBC-220886751117,"1, Robin Mews, Loughborough, LE11 3HJ",10004000782,25/03/2024,24/03/2029,4
Additional HMO licence,CBC-873800417077,"8, Robin Mews, Loughborough, LE11 3HJ",10004000789,11/03/2024,10/03/2029,4
Additional HMO licence,CBC-520171084711,"33a, Ashby Road, Loughborough, LE11 3AA",1.0003E+11,04/03/2024,03/03/2029,3
Additional HMO licence,CBC-755725888993,"Gallagher House 24a, Bridge Street, Loughborough, LE11 1NH",1.00032E+11,11/04/2024,10/04/2029,3
Additional HMO licence,CBC-444722852292,"1, Edward Street, Loughborough, LE11 1QF",1.0003E+11,28/02/2024,27/02/2029,4
Additional HMO licence,CBC-762494232147,"4, Adam Dale, Loughborough, LE11 3HD",10004000812,15/11/2023,14/11/2028,4
Additional HMO licence,CBC-636538179856,"18, Adam Dale, Loughborough, LE11 3HD",10004000825,25/03/2024,24/03/2029,4
Additional HMO licence,CBC-010803896014,"57, Havelock Street, Loughborough, LE11 5DH",10004000956,18/12/2023,17/12/2028,4
Additional HMO licence,CBC-381988582259,"11b, The Rushes, Loughborough, LE11 5BE",10070068444,13/03/2024,12/03/2029,3
Additional HMO licence,CBC-750537009503,"53, Ashleigh Drive, Loughborough, LE11 3HN",1.0003E+11,17/10/2023,16/10/2028,4
Additional HMO licence,CBC-071080529046,"126, Alan Moss Road, Loughborough, LE11 5LY",1.0003E+11,25/04/2024,24/04/2029,4
Additional HMO licence,CBC-754946198890,"231, Alan Moss Road, Loughborough, LE11 4LT",1.0003E+11,21/12/2023,20/12/2028,4
Additional HMO licence,CBC-350668826512,"232, Alan Moss Road, Loughborough, LE11 4LZ",1.0003E+11,13/03/2024,12/03/2029,4
Additional HMO licence,CBC-688369514383,"11, Arthur Street, Loughborough, LE11 3AY",1.0003E+11,12/03/2024,11/03/2029,3
Additional HMO licence,CBC-306517590793,"12, Arthur Street, Loughborough, LE11 3AY",1.0003E+11,05/03/2024,04/03/2029,4
Additional HMO licence,CBC-223768981750,"47, Arthur Street, Loughborough, LE11 3AY",1.0003E+11,07/12/2023,06/12/2028,6
Additional HMO licence,CBC-471103528141,"26, Beacon Road, Loughborough, LE11 2BQ",1.0003E+11,21/02/2024,20/02/2029,4
Additional HMO licence,CBC-056336263048,"71, Beacon Road, Loughborough, LE11 2BE",1.0003E+11,09/01/2025,08/01/2030,4
Additional HMO licence,CBC-510985125761,"19, Broad Street, Loughborough, LE11 5AB",1.0003E+11,14/03/2024,13/03/2029,4
Additional HMO licence,CBC-634237872382,"59, Broad Street, Loughborough, LE11 5AB",1.0003E+11,28/02/2024,27/02/2029,3
Additional HMO licence,CBC-594872649826,"268, Beacon Road, Loughborough, LE11 2RD",1.0003E+11,05/03/2024,04/03/2029,3
Additional HMO licence,CBC-063594370563,"68, Coniston Crescent, Loughborough, LE11 3RH",1.0003E+11,27/06/2024,26/06/2029,3
Additional HMO licence,CBC-495043110917,"24, Chestnut Street, Loughborough, LE11 3BE",1.0003E+11,04/11/2023,03/11/2028,4
Additional HMO licence,CBC-090167715719,"32, Clarence Street, Loughborough, LE11 1DY",1.0003E+11,28/03/2024,27/03/2029,4
Additional HMO licence,CBC-646021298833,"66, Derby Road, Loughborough, LE11 5BX",1.0003E+11,08/01/2024,07/01/2029,4
Additional HMO licence,CBC-361311967157,"111, Derby Road, Loughborough, LE11 5AE",1.0003E+11,09/10/2024,08/10/2029,4
Additional HMO licence,CBC-826808750914,"127, Derby Road, Loughborough, LE11 5AE",1.0003E+11,14/10/2023,13/10/2028,4
Additional HMO licence,CBC-965861260589,"70, Forest Road, Loughborough, LE11 3NP",1.0003E+11,28/03/2024,27/03/2029,3
Additional HMO licence,CBC-231184095867,"145, Forest Road, Loughborough, LE11 3HS",1.0003E+11,04/01/2024,03/01/2029,4
Additional HMO licence,CBC-104151426931,"248a, Forest Road, Loughborough, LE11 3HX",1.0003E+11,12/09/2024,11/09/2029,3
Additional HMO licence,CBC-734464086547,"45, Cumberland Road, Loughborough, LE11 5DE",1.0003E+11,23/10/2023,22/10/2028,4
Additional HMO licence,CBC-519950841940,"18, Curzon Street, Loughborough, LE11 3BQ",1.0003E+11,28/03/2024,27/03/2029,3
Additional HMO licence,CBC-966258642012,"32, Curzon Street, Loughborough, LE11 3BQ",1.0003E+11,11/03/2024,10/03/2029,4
Additional HMO licence,CBC-736218334783,"34, Curzon Street, Loughborough, LE11 3BQ",1.0003E+11,19/02/2024,18/02/2029,4
Additional HMO licence,CBC-153219787494,"1, Fearon Street, Loughborough, LE11 5DG",1.0003E+11,26/02/2024,25/02/2029,3
Additional HMO licence,CBC-610717118207,"126, Hermitage Road, Loughborough, LE11 4PF",1.0003E+11,19/03/2024,18/03/2029,4
Additional HMO licence,CBC-341465826058,"144, Hermitage Road, Loughborough, LE11 4PF",1.0003E+11,28/03/2024,27/03/2029,4
Additional HMO licence,CBC-033447704977,"35, Havelock Street, Loughborough, LE11 5DH",1.0003E+11,19/02/2024,18/02/2029,4
Additional HMO licence,CBC-416823300027,"74, Gracedieu Road, Loughborough, LE11 4QG",1.0003E+11,15/02/2024,14/02/2029,5
Additional HMO licence,CBC-382499869223,"35, Garendon Green, Loughborough, LE11 4QA",1.0003E+11,04/03/2024,03/03/2029,4
Additional HMO licence,CBC-198688550619,"7, Granville Street, Loughborough, LE11 3BL",1.0003E+11,30/07/2024,29/07/2029,3
Additional HMO licence,CBC-786229042845,"22, Granville Street, Loughborough, LE11 3BN",1.0003E+11,29/02/2024,28/02/2029,4
Additional HMO licence,CBC-928444235369,"30, Granville Street, Loughborough, LE11 3BN",1.0003E+11,18/12/2023,17/12/2028,4
Additional HMO licence,CBC-301217146945,"32, Granville Street, Loughborough, LE11 3BN",1.0003E+11,26/02/2024,25/02/2029,4
Additional HMO licence,CBC-123145920234,"33, Granville Street, Loughborough, LE11 3BL",1.0003E+11,10/02/2024,09/02/2029,4
Additional HMO licence,CBC-696858219114,"39, Granville Street, Loughborough, LE11 3BL",1.0003E+11,20/02/2024,19/02/2029,4
Additional HMO licence,CBC-452438653727,"41, Granville Street, Loughborough, LE11 3BL",1.0003E+11,19/04/2024,18/04/2029,4
Additional HMO licence,CBC-365926393620,"32, King Edward Road, Loughborough, LE11 1RZ",1.0003E+11,29/04/2024,28/04/2029,4
Additional HMO licence,CBC-606007644062,"87, Leopold Street, Loughborough, LE11 5DN",1.0003E+11,28/02/2024,27/02/2029,4
Additional HMO licence,CBC-180288684659,"102, Leopold Street, Loughborough, LE11 5DW",1.0003E+11,19/02/2024,18/02/2029,3
Additional HMO licence,CBC-721982404488,"112, Leopold Street, Loughborough, LE11 5DW",1.0003E+11,04/03/2024,03/03/2029,4
Additional HMO licence,CBC-193592033463,"54, Leopold Street, Loughborough, LE11 5DN",1.0003E+11,01/05/2024,30/04/2029,4
Additional HMO licence,CBC-825701196460,"135, Leopold Street, Loughborough, LE11 5DW",1.0003E+11,18/10/2023,17/10/2028,5
Additional HMO licence,CBC-965609879853,"47a, Market Street, Loughborough, LE11 3ER",1.0003E+11,09/01/2025,08/01/2030,4
Additional HMO licence,CBC-580411348437,"1, Leopold Street, Loughborough, LE11 5DL",1.0003E+11,28/03/2024,27/03/2029,4
Additional HMO licence,CBC-768466135029,"9, Oxford Street, Loughborough, LE11 5DP",1.0003E+11,16/02/2024,15/02/2029,4
Additional HMO licence,CBC-651931698505,"14, Oxford Street, Loughborough, LE11 5DR",1.0003E+11,12/04/2024,11/04/2029,3
Additional HMO licence,CBC-946590035965,"36, Oxford Street, Loughborough, LE11 5DR",1.0003E+11,18/12/2023,17/12/2028,3
Additional HMO licence,CBC-261130324814,"71, Oxford Street, Loughborough, LE11 5DP",1.0003E+11,15/02/2024,14/02/2029,3
Additional HMO licence,CBC-992945819677,"5, Paget Street, Loughborough, LE11 5DS",1.0003E+11,22/02/2024,21/02/2029,4
Additional HMO licence,CBC-727093032788,"13, Paget Street, Loughborough, LE11 5DS",1.0003E+11,28/03/2024,27/03/2029,3
Additional HMO licence,CBC-897879728821,"23, Paget Street, Loughborough, LE11 5DS",1.0003E+11,12/04/2024,11/04/2029,3
Additional HMO licence,CBC-057619466614,"24, Paget Street, Loughborough, LE11 5DS",1.0003E+11,17/10/2023,16/10/2028,4
Additional HMO licence,CBC-642700204070,"27, Paget Street, Loughborough, LE11 5DS",1.0003E+11,20/05/2024,19/05/2029,4
Additional HMO licence,CBC-829102202248,"40, Paget Street, Loughborough, LE11 5DS",1.0003E+11,20/02/2024,19/02/2029,4
Additional HMO licence,CBC-002609342184,"56, Paget Street, Loughborough, LE11 5DT",1.0003E+11,04/01/2024,03/01/2029,4
Additional HMO licence,CBC-828538756648,"66, Paget Street, Loughborough, LE11 5DT",1.0003E+11,18/03/2024,17/03/2029,3
Additional HMO licence,CBC-250950234432,"4, Oaklands Avenue, Loughborough, LE11 3JF",1.0003E+11,28/10/2023,27/10/2028,3
Additional HMO licence,CBC-439010831094,"9, Newbon Close, Loughborough, LE11 4WJ",1.0003E+11,27/02/2024,26/02/2029,3
Additional HMO licence,CBC-651580997135,"35, Radmoor Road, Loughborough, LE11 3BP",1.0003E+11,27/03/2024,26/03/2029,4
Additional HMO licence,CBC-071273885227,"86, Station Street, Loughborough, LE11 5EF",1.0003E+11,09/04/2024,08/04/2029,4
Additional HMO licence,CBC-434314621626,"87, Station Street, Loughborough, LE11 5EF",1.0003E+11,04/01/2024,03/01/2029,4
Additional HMO licence,CBC-438561650719,"92, Station Street, Loughborough, LE11 5EF",1.0003E+11,20/05/2024,19/05/2029,3
Additional HMO licence,CBC-811881382549,"94, Station Street, Loughborough, LE11 5EF",1.0003E+11,10/02/2024,09/02/2029,5
Additional HMO licence,CBC-244130978176,"113, Station Street, Loughborough, LE11 5EG",1.0003E+11,18/12/2023,17/12/2028,4
Additional HMO licence,CBC-772890252467,"130, Station Street, Loughborough, LE11 5EG",1.0003E+11,07/03/2024,06/03/2029,3
Additional HMO licence,CBC-569072200118,"51, Rosebery Street, Loughborough, LE11 5DX",1.0003E+11,04/01/2024,03/01/2029,4
Additional HMO licence,CBC-278949837387,"152, Sharpley Road, Loughborough, LE11 4PW",1.0003E+11,07/03/2024,06/03/2029,3
Additional HMO licence,CBC-112122694432,"29, Rosebery Street, Loughborough, LE11 5DX",1.0003E+11,14/03/2024,13/03/2029,4
Additional HMO licence,CBC-874620620463,"26, Royland Road, Loughborough, LE11 2EH",1.0003E+11,03/01/2024,02/01/2029,4
Additional HMO licence,CBC-645731612382,"11a, The Rushes, Loughborough, LE11 5BE",1.0003E+11,13/03/2024,12/03/2029,4
Additional HMO licence,CBC-101845882563,"65, William Street, Loughborough, LE11 3BX",1.0003E+11,04/04/2024,03/04/2029,4
Additional HMO licence,CBC-042281882540,"59, Kingfisher Way, Loughborough, LE11 3NF",10004000731,26/10/2023,25/10/2028,4
Additional HMO licence,CBC-505641594016,"61, Kingfisher Way, Loughborough, LE11 3NF",10004000732,18/03/2024,17/03/2029,4
Additional HMO licence,CBC-607123840667,"60, Kingfisher Way, Loughborough, LE11 3NF",10004000744,14/11/2023,13/11/2028,4
Additional HMO licence,CBC-439388682903,"12, Moorhen Way, Loughborough, LE11 3HH",10004000774,05/03/2024,04/03/2029,4
Additional HMO licence,CBC-627321483125,"33, Edward Street, Loughborough, LE11 1QF",1.0003E+11,19/02/2024,18/02/2029,3
Additional HMO licence,CBC-670424927201,"8, Wren Close, Loughborough, LE11 3HL",10004000802,14/03/2024,13/03/2029,4
Additional HMO licence,CBC-349616399185,"32, Adam Dale, Loughborough, LE11 3HD",10004000839,06/03/2024,05/03/2029,3
Additional HMO licence,CBC-886066278216,"45, Adam Dale, Loughborough, LE11 3HD",10004000852,15/02/2024,14/02/2029,3
Additional HMO licence,CBC-267578225933,"7, Carlton Close, Loughborough, LE11 5DY",10004001179,15/02/2024,14/02/2029,4
Additional HMO licence,CBC-370138733509,"5, Wheel Tappers Way, Loughborough, LE11 5EA",10008151650,12/02/2024,11/02/2029,3
Additional HMO licence,CBC-416753784566,"2, Wheel Tappers Way, Loughborough, LE11 5EA",10008151653,19/02/2024,18/02/2029,4
Additional HMO licence,CBC-431349994523,"7, Goods Yard Close, Loughborough, LE11 5EB",10008151657,20/02/2024,19/02/2029,5
Additional HMO licence,CBC-930904321972,"8, Churchgate Mews, Loughborough, LE11 1TZ",10012190279,28/03/2024,27/03/2029,3
Additional HMO licence,CBC-757225724593,"198, Nanpantan Road, Loughborough, LE11 3YE",1.0003E+11,29/02/2024,28/02/2029,4
Additional HMO licence,CBC-770152489386,"19a, The Rushes, Loughborough, LE11 5BE",10012192336,02/02/2024,01/02/2029,3
Additional HMO licence,CBC-043546269899,"9, Pevensey Road, Loughborough, LE11 5UE",10070069803,08/04/2024,07/04/2029,4
Additional HMO licence,CBC-440250647769,"198a, Nanpantan Road, Loughborough, LE11 3YE",10093368090,29/02/2024,28/02/2029,4
Additional HMO licence,CBC-947258849944,"2, Packe Street, Loughborough, LE11 3EZ",10094174229,21/12/2023,20/12/2028,4
Additional HMO licence,CBC-168009942116,"Flat 39, Ashby Road, LE11 3AA",10070075181,12/10/2023,11/10/2028,3
Additional HMO licence,CBC-809463469480,"Flat 4, Acorn Grange 64b, Kingfisher Way, Loughborough, LE11 3NF",10008152297,12/03/2024,11/03/2029,3
Additional HMO licence,CBC-033294784206,"Flat 29 23-30, Barnsdale Close, Loughborough, LE11 5AN",10004000991,06/03/2024,05/03/2029,3
Additional HMO licence,CBC-594964873568,"New Block J Second Floor Flat 1, William Morris Hall Ashby Road, LE11 3TQ",10013598018,18/12/2024,17/12/2029,3
Additional HMO licence,CBC-529274121780,"Flat 9, Cherry Croft 64a, Kingfisher Way, Loughborough, LE11 3NF",10008152290,23/10/2023,22/10/2028,3
Additional HMO licence,CBC-941341941892,"Flat 9, Waterways 29, Derby Road, LE11 5AP",10070069950,19/02/2024,18/02/2029,3
Additional HMO licence,CBC-423074423549,"Flat 1 George, Hog House 11, Orchard Street, Loughborough, LE11 5AZ",10070073813,12/04/2024,11/04/2029,4
Additional HMO licence,CBC-896205601171,"Flat 30 23-30, Barnsdale Close, Loughborough, LE11 5AN",10004000992,06/03/2024,05/03/2029,3
Additional HMO licence,CBC-633834437724,"New Block P Ground Floor Flat 1, William Morris Hall Ashby Road, LE11 3TQ",10013598098,26/12/2024,25/12/2029,3
Additional HMO licence,CBC-098902650330,"Flat 1 5, Devonshire Lane, Loughborough, LE11 3DW",10070073823,23/02/2024,22/02/2029,3
Additional HMO licence,CBC-825509024288,"Flat 4 5, Devonshire Lane, Loughborough, LE11 3DW",10070073826,23/02/2024,22/02/2029,4
Additional HMO licence,CBC-059712222143,"West Grove Flat 8, Harry French Court Ashby Road, LE11 3UN",10023776753,06/06/2024,05/06/2029,4
Additional HMO licence,CBC-978092144890,"Gimson House Flat 30, William Morris Hall Ashby Road, LE11 3TQ",10013597853,26/12/2024,25/12/2029,3
Additional HMO licence,CBC-520597700205,"Ling House Flat 2, William Morris Hall Ashby Road, LE11 3TQ",10013597883,26/12/2024,25/12/2029,4
Additional HMO licence,CBC-805510706518,"Flat 17, Waterways 27, Derby Road, LE11 5AP",10070069941,20/02/2024,19/02/2029,3
Additional HMO licence,CBC-327595301011,"Flat 28 23-30, Barnsdale Close, Loughborough, LE11 5AN",10004000990,06/03/2024,05/03/2029,3
Additional HMO licence,CBC-384350311092,"Flat 5 5, Devonshire Lane, Loughborough, LE11 3DW",10070073827,18/03/2024,17/03/2029,3
Additional HMO licence,CBC-725812367256,"Block A1 The Courtyard, Harry French Court Ashby Road, LE11 3UN",2.00001E+11,10/06/2024,09/06/2029,4
Additional HMO licence,CBC-855089076951,"East Grove Flat 8, Harry French Court Ashby Road, LE11 3UN",10023776740,06/06/2024,05/06/2029,3
Additional HMO licence,CBC-114462238891,"New Block P First Floor Flat 1, William Morris Hall Ashby Road, LE11 3TQ",10013598102,26/12/2024,25/12/2029,3
Additional HMO licence,CBC-254253074399,"Ling House Flat 1, William Morris Hall Ashby Road, LE11 3TQ",10013597882,26/12/2024,25/12/2029,4
Additional HMO licence,CBC-294104218734,"Ling House Flat 3, William Morris Hall Ashby Road, LE11 3TQ",10013597884,25/12/2024,24/12/2029,4
Additional HMO licence,CBC-756226443016,"Flat 7, Cherry Croft 64a, Kingfisher Way, Loughborough, LE11 3NF",10008152288,11/04/2024,10/04/2029,3
Additional HMO licence,CBC-015497891971,"Flat 11, Cherry Croft 64a, Kingfisher Way, Loughborough, LE11 3NF",10008152292,29/02/2024,28/02/2029,3
Additional HMO licence,CBC-089002338994,"Flat 3 5, Devonshire Lane, Loughborough, LE11 3DW",10070073825,23/02/2024,22/02/2029,3
Additional HMO licence,CBC-778600058755,"Annexe 4, Grove Road, LE11 3QN",10091074750,14/08/2024,13/08/2029,4
Additional HMO licence,CBC-126544290781,"Flat 99, Station Street, LE11 5EF",10023776059,18/03/2024,17/03/2029,3
Additional HMO licence,CBC-894632348431,"Flat 2 5, Devonshire Lane, Loughborough, LE11 3DW",10070073824,23/02/2024,22/02/2029,0
Additional HMO licence,CBC-141035191834,"Flat 6 5, Devonshire Lane, Loughborough, LE11 3DW",10070073828,12/02/2024,11/02/2029,4
Additional HMO licence,CBC-094389025752,"Managers Accommodation 32, Baxter Gate, LE11 1TQ",10008150805,06/08/2024,05/08/2029,4
Additional HMO licence,CBC-945699762392,"Flat 2 Block A, The Holt Holt Drive, LE11 3JB",10023776649,18/12/2024,17/12/2029,4
Additional HMO licence,CBC-946823377341,"Flat 23 Block B, The Holt Holt Drive, LE11 3JB",10023776670,18/12/2024,17/12/2029,3
Additional HMO licence,CBC-342102515500,"Flat 48 Block E, The Holt Holt Drive, LE11 3JB",10023776694,18/12/2024,17/12/2029,4
Additional HMO licence,CBC-864989418968,"Flat 49 Block E, The Holt Holt Drive, LE11 3JB",10023776695,18/12/2024,17/12/2029,4
Additional HMO licence,CBC-969454796246,"Flat 14 Block A, The Holt Holt Drive, LE11 3JB",10023776661,18/12/2024,17/12/2029,4
Additional HMO licence,CBC-329472156928,"Flat 25 Block B, The Holt Holt Drive, LE11 3JB",10023776672,21/02/2024,20/02/2029,4
Additional HMO licence,CBC-114267876044,"Flat 31 Block C, The Holt Holt Drive, LE11 3JB",10023776678,21/02/2024,20/02/2029,4
Additional HMO licence,CBC-709977088789,"H202 The Old Holt, The Holt Holt Drive, LE11 3JB",10023776648,18/12/2024,17/12/2029,4
Additional HMO licence,CBC-523331872873,"Flat 39 Block D, The Holt Holt Drive, LE11 3JB",10023776685,21/02/2024,20/02/2029,4
Additional HMO licence,CBC-352505843985,"Flat 40 Block D, The Holt Holt Drive, LE11 3JB",10023776686,21/02/2024,20/02/2029,4
Additional HMO licence,CBC-101701635678,"Flat 13 Block A, The Holt Holt Drive, LE11 3JB",10023776660,18/12/2024,17/12/2029,4
Additional HMO licence,CBC-336550630172,"Flat 15 Block A, The Holt Holt Drive, LE11 3JB",10023776662,18/12/2024,17/12/2029,3
Additional HMO licence,CBC-615084329505,"Flat 41 Block D, The Holt Holt Drive, LE11 3JB",10023776687,21/02/2024,20/02/2029,4
Additional HMO licence,CBC-772117987071,"Flat 30 Block C, The Holt Holt Drive, LE11 3JB",10023776677,21/02/2024,20/02/2029,4
Additional HMO licence,CBC-625774632792,"Flat 16 Block A, The Holt Holt Drive, LE11 3JB",10023776663,18/12/2024,17/12/2029,4
Additional HMO licence,CBC-380846971342,"Flat 24 Block B, The Holt Holt Drive, LE11 3JB",10023776671,21/02/2024,20/02/2029,4
Additional HMO licence,CBC-288328744006,"Flat 33 Block D, The Holt Holt Drive, LE11 3JB",10023776679,21/02/2024,20/02/2029,4
Additional HMO licence,CBC-861957030307,"Flat 50 Block E, The Holt Holt Drive, LE11 3JB",10023776696,18/12/2024,17/12/2029,4
Additional HMO licence,CBC-671732656480,"Flat 2 21, Market Place, Loughborough, LE11 3EB",10094172894,03/11/2023,02/11/2028,5
Additional HMO licence,CBC-107615929726,"Annexe 51, Garendon Road, LE11 4QB",10094173240,04/07/2024,03/07/2029,3
Additional HMO licence,CBC-872871642489,"Apartment 9, Williams House 74, William Street, Loughborough, LE11 3BZ",10094174735,18/04/2024,17/04/2029,3
Additional HMO licence,CBC-843703471077,"Apartment 10, Williams House 74, William Street, Loughborough, LE11 3BZ",10094174736,14/03/2024,13/03/2029,3
Additional HMO licence,CBC-795672985715,"25, Kingfisher Way, Loughborough, LE11 3NF",10004000714,16/04/2024,15/04/2029,5
